Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
104buTcnP2AsxqB7U1FIZ4,"6XyY86QOPPrYVGvF9ch6wz,4u5smJBskI6Adzv08PuiUP","Heavy (feat. Kiiara)","One More Light","Linkin Park,Kiiara",2017-05-19,169800,69,spotify:user:1130225252,2017-07-24T12:13:42Z,"alternative metal,nu metal,post-grunge,rap metal,rock,alt z,electropop",0.59,0.671,9,-6.098,1,0.0706,0.0484,0,0.0604,0.438,149.982,4
4kfm1uI9QGaoN9qm6CkAMn,"6XyY86QOPPrYVGvF9ch6wz","What I've Done","Minutes to Midnight","Linkin Park",2007-05-11,205613,41,spotify:user:1130225252,2017-07-24T12:13:47Z,"alternative metal,nu metal,post-grunge,rap metal,rock",0.623,0.93,5,-5.285,1,0.0324,0.0141,0.00000164,0.138,0.287,120.119,4
1RDC0WTDUtjLqoO3C82JsQ,"3mH3OBKopDDVgnJcT5PrPk","Let's Get Ridiculous","Let's Get Ridiculous","Redfoo",2013-01-01,215573,0,spotify:user:1130225252,2017-07-24T12:14:02Z,"",0.651,0.938,5,-0.418,0,0.072,0.147,0,0.0755,0.665,127.993,4
2ZAOEPkOeZTGsjGHWyCThc,"2w9zwq3AktTeYYMuhMjju8,1vyhD5VmyZ7KMfW5gqLgo5","Cola Song (feat. J Balvin)","Cola Song (feat. J Balvin)","INNA,J Balvin",2014-04-15,198245,63,spotify:user:1130225252,2017-07-24T12:14:04Z,"dance pop,romanian house,romanian pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.793,0.896,7,-3.072,1,0.0417,0.0136,0.0000108,0.105,0.842,125.063,4
77Jo0LLt7KmCshe4WOazYx,"3mH3OBKopDDVgnJcT5PrPk","Juicy Wiggle","Party Rock Mansion","Redfoo",2016-03-18,231562,57,spotify:user:1130225252,2017-07-24T12:14:13Z,"",0.732,0.963,0,-3.072,1,0.0593,0.142,0.0000379,0.0942,0.735,128.035,4
3TB63NaVArJdHdLoggGanz,"56fNXc6wRoO6rkxs0mNtL4","Purppura","Purppura","Kube",2015-12-04,180705,0,spotify:user:1130225252,2017-07-24T12:14:28Z,"finnish hip hop",0.593,0.592,8,-6.562,0,0.167,0.129,0.00000929,0.108,0.0413,169.942,4
7gyq6Ep8bTIQ7ZuuqaqA57,"56fNXc6wRoO6rkxs0mNtL4,2Hnqmn6bAxVSYf70M2aSkk,2510ceejHZpIpxbGpiovch","Duuni","Purppura","Kube,Adi L Hasla,Mäkki",2015-12-04,225001,0,spotify:user:1130225252,2017-07-24T12:14:29Z,"finnish hip hop,finnish dance pop",0.816,0.742,4,-8.018,0,0.267,0.00623,0,0.453,0.478,96,4
0p5DB6pQNQMduxg2X2a16q,"2o2qKwPkfo0vDnyXnfgk0W,06CXCogBen86umuvgqPkRA","Vesa Keskinen","Vesa Keskinen","Seksikäs-Suklaa,Dosdela",2017-06-15,230000,17,spotify:user:1130225252,2017-07-24T12:14:44Z,"finnish dance pop,finnish hip hop",0.869,0.521,1,-7.183,1,0.111,0.0348,0,0.298,0.481,138.039,4
7jHzO2EPJzt1JgHQ80aRu0,"3AVfmawzu83sp94QW7CEGm","Such A Boy","Party's Over","Astrid S",2017-06-30,210680,0,spotify:user:1130225252,2017-07-24T12:14:46Z,"alt z,norwegian pop,pop,uk pop",0.659,0.781,6,-5.143,0,0.122,0.0573,0.00000206,0.0832,0.458,94.98,4
0zmMHFYIuqJhYgb4wqOxnH,"61AudJPWNuYbLelVjkocZ4,5drJ1vVvquXveRzDLAnrEc","F*cked It Up","F*cked It Up EP","Rony Rex,LCMDF",2017-06-30,185643,9,spotify:user:1130225252,2017-07-24T12:14:48Z,"finnish edm,electrofox,finnish electro",0.633,0.867,7,-4.389,1,0.0422,0.0181,0.00085,0.0777,0.226,125.026,4
1Bqxj0aH5KewYHKUg1IdrF,"02kJSzxNuaWGqwubyUba0Z,3tQx1LPXbsYjE9VwN1Peaa","Some Kind Of Drug (feat. Marc E. Bassy)","When It's Dark Out","G-Eazy,Marc E. Bassy",2015-12-04,222466,61,spotify:user:1130225252,2017-07-24T12:14:50Z,"indie pop rap,oakland hip hop,pop rap,rap,pop r&b",0.634,0.525,0,-8.968,1,0.47,0.0705,0,0.0729,0.49,130.271,4
60GxnH4pbnMpxf3UFsV972,"79Pc4RR5E625J7dK543jDw","Sä Et Oo Mun Veli","LA","Mikael Gabriel",2017-07-21,136853,11,spotify:user:1130225252,2017-07-24T12:14:51Z,"finnish dance pop,finnish hip hop,finnish pop",0.759,0.822,0,-6.866,0,0.458,0.529,0,0.0873,0.819,125.053,4
22S5BO6h7JIOjg2Uw88l8e,"1LOB7jTeEV14pHai6EXSzF,0haZhu4fFKt0Ag94kZDiz2,4m1yRHUMhvB8gKAJTjK4kO","How to Love (feat. Sofia Reyes) - Boombox Cartel Remix","How to Love (feat. Sofia Reyes) [Remixes]","Cash Cash,Sofía Reyes,Boombox Cartel",2016-05-27,168200,0,spotify:user:1130225252,2017-07-24T12:14:57Z,"dance pop,edm,electro house,electropowerpop,pop dance,latin pop,latin viral pop,mexican pop,reggaeton,brostep,electronic trap",0.548,0.895,9,-1.988,0,0.102,0.11,0,0.0816,0.682,150.122,4
3HVr6jTVwBHBa2flM0eURR,"3JhNCzhSMTxs9WLGJJxWOY,4utLUGcTvOJFr6aqIJtYWV","Glorious (feat. Skylar Grey)","Glorious (feat. Skylar Grey)","Macklemore,Skylar Grey",2017-06-15,220454,0,spotify:user:1130225252,2017-07-24T12:14:59Z,"pop rap,seattle hip hop,piano rock,viral pop",0.731,0.794,0,-5.126,0,0.0522,0.0323,0.0000259,0.112,0.356,139.994,4
1MxpgEHf6IHFa340qdeMyK,"59stp7kcbwGVSL9EokztBU,4D8m6VLd1ySVC6A2tzFvrE","Fabulous","Fabulous","KOI,Nelli Matula",2017-06-16,210194,0,spotify:user:1130225252,2017-07-24T12:15:00Z,"finnish dance pop,finnish hip hop,finnish pop",0.801,0.864,5,-4.687,0,0.061,0.15,0.000164,0.257,0.92,124.988,4
1OvcPn77D4iPKmUFdsIUkG,"3AVfmawzu83sp94QW7CEGm","Party's Over","Party's Over","Astrid S",2017-06-30,197146,0,spotify:user:1130225252,2017-07-24T12:15:03Z,"alt z,norwegian pop,pop,uk pop",0.632,0.517,7,-7.852,0,0.0864,0.384,0,0.497,0.594,122.846,4
2NBCCJx48qVAJQJwdRqjUy,"1RyvyyTE3xzB2ZywiAwp0i","Fresh Air","HNDRXX","Future",2017-06-26,270822,0,spotify:user:1130225252,2017-07-24T12:15:04Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.817,0.526,0,-7.426,0,0.127,0.0223,0,0.192,0.419,125.014,4
0nhBKubnVz9yFNNprBniWz,"3WGpXCj9YhhfX11TToZcXP","YOUTH","Blue Neighbourhood (Deluxe)","Troye Sivan",2015-12-09,185194,70,spotify:user:1130225252,2017-07-26T11:48:26Z,"australian pop,pop,viral pop",0.628,0.737,7,-4.437,1,0.041,0.0625,0,0.0777,0.592,91.507,4
5lMgUPtlARalVIGxl0xE3J,"3WGpXCj9YhhfX11TToZcXP","FOOLS","Blue Neighbourhood (Deluxe)","Troye Sivan",2015-12-09,220402,56,spotify:user:1130225252,2017-07-26T11:48:31Z,"australian pop,pop,viral pop",0.292,0.678,10,-5.595,1,0.0724,0.192,0,0.146,0.365,87.436,4
0xexXKZ1CAIrNHhTUX5Qkh,"3WGpXCj9YhhfX11TToZcXP,2wUjUUtkb5lvLKcGKsKqsR","WILD","Blue Neighbourhood (Deluxe)","Troye Sivan,Alessia Cara",2015-12-09,219491,52,spotify:user:1130225252,2017-07-26T11:48:32Z,"australian pop,pop,viral pop,canadian contemporary r&b,canadian pop",0.622,0.807,0,-5.1,0,0.0784,0.0916,0,0.205,0.516,93.962,4
6LteLVcW0oWLjuW6nePyWb,"3WGpXCj9YhhfX11TToZcXP","The Fault in Our Stars","The Fault in Our Stars","Troye Sivan",2013-05-05,187194,52,spotify:user:1130225252,2017-07-26T11:48:34Z,"australian pop,pop,viral pop",0.481,0.179,3,-21.424,1,0.109,0.613,0.0000284,0.145,0.405,74.85,4
65KDcMUXu2qWNPZogZypdn,"6fCylnBqt47fMNEPaANT2B,5PKNUZsNqUNITDT5bmBpdG","Gorilla (feat. Mahku)","Gorilla (feat. Mahku)","Slim Mill,Mahku",2017-01-23,162690,20,spotify:user:1130225252,2017-07-26T11:49:08Z,"finnish hip hop",0.914,0.659,9,-8.96,0,0.182,0.154,0.00162,0.16,0.739,130.072,4
3qKGvSu1inEZKwYQnMavNA,"0z4gvV4rjIZ9wHck67ucSV,7dGJo4pcD2V6oG8kP0tJRR","Smack That","Konvicted","Akon,Eminem",2006,212360,1,spotify:user:1130225252,2017-07-26T11:49:11Z,"dance pop,detroit hip hop,hip hop,rap",0.94,0.743,5,-5.166,0,0.0475,0.317,0,0.0909,0.932,118.988,4
5rOOjGQLkVdbyMnlu96KFP,"4uXWoMQ5N4kmQdBW3nFW4i","Leposyke 300","Leposyke 300","Mouhous",2017-04-19,212474,36,spotify:user:1130225252,2017-08-12T10:45:01Z,"finnish dance pop,finnish hip hop",0.933,0.741,2,-5.055,1,0.0719,0.214,0.0000515,0.0704,0.873,117.988,4
4BxHfA1dWlOJ66dKvAdQPr,"4qojHFVaMgvpZZ1LW0L9To","Eikö Sua Hävetä","Eikö Sua Hävetä","Tuure Boelius",2017-08-11,170078,0,spotify:user:1130225252,2017-08-12T10:45:05Z,"finnish dance pop,finnish pop",0.8,0.569,0,-3.838,1,0.0699,0.107,0,0.0369,0.76,147.04,4
6bjQXLHkAMGq9Yjh6oIPzd,"5LqDX9Ip9ScCnen8Zbg5c7,5ZZqIQ25HQmufjjf2trwFO,7DdW8Ert3Z36hb1FkaZWiI,4D8m6VLd1ySVC6A2tzFvrE","EYO (feat. Nelli Matula)","EYO (feat. Nelli Matula)","Profeetat,Cheek,Elastinen,Nelli Matula",2017-07-28,219828,25,spotify:user:1130225252,2017-08-12T10:45:06Z,"finnish dance pop,finnish hip hop,finnish pop",0.588,0.808,6,-4.809,1,0.0318,0.0078,0,0.32,0.339,94.974,4
1TfT4AtYSreDh4AcOmyq5D,"2KGbvHE2WfRazq4yE3pcWi","Pane mut sekasin","Pane mut sekasin","Aleksanteri Hakaniemi",2017-08-11,192569,28,spotify:user:1130225252,2017-08-12T10:45:12Z,"finnish dance pop,finnish hip hop,finnish pop,finnish pop punk,iskelma",0.78,0.904,10,-5.025,0,0.0707,0.056,0,0.0482,0.964,139.988,4
5HZD8QOz81tfGFcYsZK4hR,"4grOKb7qP9dH5FOhUXn3s3,2E5rkwWAKphgpurncaoAyn","Vaikee Mut Oikee","Vaikee Mut Oikee","JANNA,Nikke Ankara",2017-08-11,178810,21,spotify:user:1130225252,2017-08-12T10:45:14Z,"finnish dance pop,finnish pop,iskelma,finnish hip hop",0.621,0.701,5,-4.436,0,0.239,0.0972,0,0.359,0.692,177.89,4
65hd7jI2WF1b6PzgwoFmdW,"5LqDX9Ip9ScCnen8Zbg5c7,5ZZqIQ25HQmufjjf2trwFO,7DdW8Ert3Z36hb1FkaZWiI,5CNgBVZXUEEGqyzgjUAgDj","Pipefest (feat. Paleface)","Pipefest (feat. Paleface)","Profeetat,Cheek,Elastinen,Paleface",2017-08-04,231618,25,spotify:user:1130225252,2017-08-12T10:45:16Z,"finnish dance pop,finnish hip hop,finnish pop,suomi rock",0.627,0.928,4,-3.988,0,0.303,0.0253,0,0.755,0.552,95.096,4
6WbADFqMvR8N5u0BvtsWQE,"1vCWHaC5f2uS3yhpwWbIA6,5JYo7gm2dkyLLlWHjxS7Dy","Without You (feat. Sandro Cavazza)","AVĪCI (01)","Avicii,Sandro Cavazza",2017-08-10,181672,0,spotify:user:1130225252,2017-08-12T10:45:20Z,"dance pop,edm,pop,pop dance,swedish pop",0.652,0.855,2,-4.832,1,0.0441,0.00179,0,0.0404,0.279,134.009,4
2ekn2ttSfGqwhhate0LSR0,"6M2wZ9GZgrQXHCFfjv46we","New Rules","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,209320,81,spotify:user:1130225252,2017-08-12T10:45:28Z,"dance pop,pop,uk pop",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
7hKCRtqxzzXkYfEjmlN2cP,"6fCylnBqt47fMNEPaANT2B,4KEXmcIZn2zW6e1szGrn5y,5PKNUZsNqUNITDT5bmBpdG","xDlsd Juna (feat. Jedidi & Mahku)","xDlsd Juna (feat. Jedidi & Mahku)","Slim Mill,Jedidi,Mahku",2017-07-09,134466,23,spotify:user:1130225252,2017-08-27T09:19:13Z,"finnish hip hop",0.898,0.674,8,-8.943,1,0.0834,0.616,0,0.127,0.623,101.999,4
2uDai8ALlgyKms9i38U7tF,"6fCylnBqt47fMNEPaANT2B,5PKNUZsNqUNITDT5bmBpdG","Takaperin (feat. Mahku)","Takaperin (feat. Mahku)","Slim Mill,Mahku",2017-07-17,143685,9,spotify:user:1130225252,2017-08-27T09:19:25Z,"finnish hip hop",0.84,0.617,1,-9.218,1,0.294,0.0352,0.086,0.187,0.329,159.947,5
6r4SxgyJdj0H1DsOFLqRld,"6fCylnBqt47fMNEPaANT2B,5PKNUZsNqUNITDT5bmBpdG","Katarina (feat. Mahku)","Katarina (feat. Mahku)","Slim Mill,Mahku",2017-03-15,148600,7,spotify:user:1130225252,2017-08-27T09:19:27Z,"finnish hip hop",0.936,0.372,8,-23.212,0,0.314,0.283,0.000011,0.0869,0.833,119.991,4
3v2fhdnpXR619UNemh73sg,"6fCylnBqt47fMNEPaANT2B,5PKNUZsNqUNITDT5bmBpdG","Jumis Hissis (feat. Mahku)","Jumis Hissis (feat. Mahku)","Slim Mill,Mahku",2017-06-23,126626,5,spotify:user:1130225252,2017-08-27T09:19:36Z,"finnish hip hop",0.893,0.635,0,-7.714,1,0.0457,0.0638,0.000121,0.0814,0.489,121.94,4
4pXBId1q5rr0Har6Vs5wQK,"6fCylnBqt47fMNEPaANT2B,5PKNUZsNqUNITDT5bmBpdG","Ajax (feat. Mahku)","Ajax (feat. Mahku)","Slim Mill,Mahku",2017-04-24,123428,5,spotify:user:1130225252,2017-08-27T09:19:38Z,"finnish hip hop",0.901,0.824,1,-7.031,1,0.0726,0.135,0.000907,0.139,0.233,125.024,4
7iPHRQ1GYYdiwdtmDlk2Yb,"6fCylnBqt47fMNEPaANT2B,1DVPC5U9BGzbKCUVjvVzBy,5a94G39w9iFQS6QJZJVxsR","Vitamiini (feat. Fatboy L & Young Manager)","Vitamiini (feat. Fatboy L & Young Manager)","Slim Mill,Fatboy L,Young Manager",2017-03-04,145631,7,spotify:user:1130225252,2017-08-27T09:19:39Z,"finnish hip hop,finnish trap",0.88,0.458,1,-8.575,1,0.0565,0.103,0.00000212,0.127,0.0574,104.998,4
2ujAaudSk8srIFa81oLuSZ,"6fCylnBqt47fMNEPaANT2B,6Ny98JHguP0p0mSNVeWVkk,16GKfit5YI3vKmVjFUsR2h,1PX2WkdkswgYVmQI8XcH5b,7lEzF5hWsrODIm2p9fbYll,1mmWhoTJeAARzU4ggjeOkX,5JBRZJ36h5hssR5yZxyMBe","Pullopantti (feat. Lännen Liinein, Kielijuhani, Alis, Mvd Jeyson, Asap Vergi & Vaahteramäen Nege)","Pullopantti (feat. Lännen Liinein, Kielijuhani, Alis, Mvd Jeyson, Asap Vergi & Vaahteramäen Nege)","Slim Mill,Lännen Liinein,Kielijuhani,Alis,Mvd Jeyson,Asap Vergi,Vaahteramäen Nege",2016-12-14,249600,10,spotify:user:1130225252,2017-08-27T09:19:41Z,"finnish hip hop",0.841,0.721,11,-8.584,1,0.0966,0.0635,0.0000234,0.0659,0.96,150.045,4
1kqOLXTG87goNN5GvrjDit,"6fCylnBqt47fMNEPaANT2B","Tuplapotti","Tuplapotti","Slim Mill",2017-02-08,128793,4,spotify:user:1130225252,2017-08-27T09:19:42Z,"finnish hip hop",0.936,0.669,10,-6.566,1,0.144,0.127,0,0.392,0.641,131.014,4
1tTVY3pveEQvrjWbOdGEvW,"6fCylnBqt47fMNEPaANT2B,1DVPC5U9BGzbKCUVjvVzBy,1mmWhoTJeAARzU4ggjeOkX","Kebab (feat. Fatboy L & Asap Vergi)","Kebab (feat. Fatboy L & Asap Vergi)","Slim Mill,Fatboy L,Asap Vergi",2017-08-24,157566,0,spotify:user:1130225252,2017-08-27T09:19:45Z,"finnish hip hop",0.878,0.648,0,-7.275,1,0.159,0.146,0.00462,0.187,0.783,120.046,4
6VroMpnh3Cnrvo00j5auIR,"6fCylnBqt47fMNEPaANT2B","Nacci","Nacci","Slim Mill",2017-06-30,109242,6,spotify:user:1130225252,2017-08-27T09:19:47Z,"finnish hip hop",0.858,0.585,1,-6.156,1,0.077,0.12,0.00000318,0.107,0.587,123.022,4
1NkHBwVyqMeFfJo45Owt0o,"6fCylnBqt47fMNEPaANT2B,5PKNUZsNqUNITDT5bmBpdG","Ugly God (feat. Mahku)","Ugly God (feat. Mahku)","Slim Mill,Mahku",2017-06-30,128015,0,spotify:user:1130225252,2017-08-27T09:19:53Z,"finnish hip hop",0.673,0.36,1,-15.588,1,0.255,0.478,0.00716,0.327,0.164,71.902,4
7dAaHdENxmH6muAVTTVRiH,"6fCylnBqt47fMNEPaANT2B,4Jf67mGPVjCTKoSvx8aENI","Slim Mill - Kananuudeli","Slim Mill - Kananuudeli","Slim Mill,Lil Sage x JustSeAbu x MVD J€¥$ON",2016-08-03,166229,3,spotify:user:1130225252,2017-08-27T09:20:04Z,"finnish hip hop",0.884,0.754,1,-7.866,1,0.0472,0.0455,0.142,0.257,0.764,129.995,4
5eqK0tbzUPo2SoeZsov04s,"1URnnhqYAYcrqrcwql10ft","Bank Account","Issa Album","21 Savage",2017-07-06,220306,77,spotify:user:1130225252,2017-08-27T09:20:13Z,"atl hip hop,hip hop,rap",0.884,0.347,8,-8.227,0,0.35,0.015,0.000007,0.0871,0.376,75.016,4
0RYXEibxMami3QuT8kn4Iz,"3JhNCzhSMTxs9WLGJJxWOY,6icQOAFXDZKsumw3YXyusw","Marmalade (feat. Lil Yachty)","Marmalade (feat. Lil Yachty)","Macklemore,Lil Yachty",2017-07-26,261614,0,spotify:user:1130225252,2017-08-27T09:20:15Z,"pop rap,seattle hip hop,atl hip hop,melodic rap,rap,trap",0.922,0.583,5,-4.982,1,0.0753,0.0098,0,0.0962,0.494,136.043,4
3OgtAJeNlzchak3wEmdU1U,"1svxSK71lvIBpFfLQvca8A,7nHTb3piYff2fxjSeg1fXl,4Vx3VPJihz4TANn7HsPuTn","Her Name","Her Name","Magnace,LuxLyfe,Andy Marsh",2017-08-18,206459,0,spotify:user:1130225252,2017-08-27T09:20:19Z,"pop edm",0.458,0.748,9,-5.374,1,0.0516,0.0544,0.00000118,0.0623,0.183,150.161,4
7vGuf3Y35N4wmASOKLUVVU,"64KEffDW9EtZ1y2vBYgq8T,6LuN9FCkKOj5PcnpouEgny","Silence","Silence","Marshmello,Khalid",2017-08-11,180822,83,spotify:user:1130225252,2017-08-27T09:20:24Z,"brostep,edm,pop,progressive electro house,pop r&b",0.52,0.761,4,-3.093,1,0.0853,0.256,0.00000496,0.17,0.286,141.971,4
4tWsSgINbFWDOf6mhEhR8l,"7spvsR19EKSeN4M8HgD1oj","Lääkitys kunnossa","Lääkitys kunnossa","Janne Ordén",2017-07-07,189064,19,spotify:user:1130225252,2017-08-27T09:20:29Z,"finnish dance pop,finnish hip hop",0.695,0.77,7,-5.927,1,0.127,0.39,0,0.281,0.814,97.991,4
7nZmah2llfvLDiUjm0kiyz,"1uNFoZAHBGtllmzznpCI3s,1okJ4NC308qbtY9LyHn6DO","Friends (with BloodPop®)","Friends (with BloodPop®)","Justin Bieber,BloodPop®",2017-08-17,189466,0,spotify:user:1130225252,2017-08-27T09:20:31Z,"canadian pop,pop,electropop",0.744,0.739,8,-5.35,1,0.0387,0.00459,0,0.306,0.649,104.99,4
5wYoYDJxz47YZpva8yuDw3,"26n3OCboOBdFP8PqkrFXQD,3Awhg0cBQF0c1arITbUUhu,7eRycFfZX80DTIk5rIaLwU","Murhaaja","Murhaaja","DEM,PistePiste,Maiki",2016-12-27,209376,23,spotify:user:1130225252,2017-08-27T09:20:32Z,"finnish dance pop,finnish pop",0.685,0.621,6,-4.55,1,0.131,0.00458,0,0.374,0.634,94.825,4
62FbLMpG27j0z43nd1Hs2I,"63rJq5DaUMq2OhAnh3al79,0t9dGS12PMZmiJiZa9vpyk,6PXS4YHDkKvl1wkIl4V8DL","Text Ur Number (feat. DJ Sliink & Fetty Wap)","Text Ur Number (feat. DJ Sliink & Fetty Wap)","DJ Envy,DJ Sliink,Fetty Wap",2017-08-10,242135,0,spotify:user:1130225252,2017-08-27T09:20:35Z,"jersey club,bmore,electronic trap,vogue,new jersey rap,pop rap,rap,southern hip hop,trap",0.692,0.784,8,-5.349,1,0.0553,0.021,0.0000143,0.414,0.737,139.95,4
15Uxmx6D6hW0gY5kc7bpqU,"5RQqbE8uh2NwotXk6wvYa6,0eXDc4nH9o04fidVlbUecE","Its Every Night Sis","Its Every Night Sis","Ricegum,Alissa Violet",2017-06-09,155193,42,spotify:user:1130225252,2017-08-27T09:20:37Z,"social media pop",0.887,0.784,8,-5.598,1,0.199,0.0244,0,0.112,0.408,98.984,4
31MkGwj0SWgZaTvEt5Hgxv,"1KCSPY1glIKqW2TotWuXOR","What About Us","What About Us","P!nk",2017-08-10,271519,54,spotify:user:1130225252,2017-08-27T09:20:42Z,"dance pop,pop",0.386,0.594,1,-6.186,1,0.0566,0.0252,0.00000319,0.0873,0.187,113.756,4
53mrVsi49rLHIaKBiSvElG,"2cFrymmkijnjDg9SS92EPM,13y7CgLHjMVRMDqxdx0Xdo","do re mi (feat. Gucci Mane)","do re mi (feat. Gucci Mane)","blackbear,Gucci Mane",2017-07-28,233705,0,spotify:user:1130225252,2017-08-27T09:20:43Z,"pop,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.746,0.647,8,-6.388,1,0.052,0.007,0,0.156,0.196,112.015,3
4Sj8JZ9zZfl8HaOav5yTVq,"4xRYI6VqpkE3UwrDrAZL8L,2wUjUUtkb5lvLKcGKsKqsR,6LuN9FCkKOj5PcnpouEgny","1-800-273-8255","1-800-273-8255","Logic,Alessia Cara,Khalid",2017-04-28,250200,0,spotify:user:1130225252,2017-08-27T09:20:45Z,"conscious hip hop,hip hop,pop rap,rap,canadian contemporary r&b,canadian pop,pop,pop r&b",0.622,0.593,5,-7.755,0,0.0414,0.56,0,0.175,0.369,100.048,4
2nYwV62UABTH0NanrwVIdQ,"7iZtZyCzp3LItcw1wtPI3D","Perplexing Pegasus","Perplexing Pegasus","Rae Sremmurd",2017-08-04,204787,0,spotify:user:1130225252,2017-08-27T09:20:48Z,"melodic rap,mississippi hip hop,pop rap,rap,trap",0.897,0.448,1,-8.874,1,0.0766,0.000725,0.0000117,0.365,0.316,145.971,4
3u9fHuAtjMY1RW2mZfO4Cf,"3y24n3XhZ96wgwRXjvS17T,2LhsePRtgCo4THVKULQBL7","Gangsta's Paradise (feat. L.V.)","Gangsta's Paradise","Coolio,L.V.",1995-11-07,241933,0,spotify:user:1130225252,2017-08-27T09:20:49Z,"g funk,gangster rap,hip hop,west coast rap",0.641,0.63,8,-6.393,1,0.0521,0.0372,0,0.4,0.415,79.955,4
0G149jkGWKwrPXUGkEDgWM,"1URnnhqYAYcrqrcwql10ft","Numb","Issa Album","21 Savage",2017-07-06,271306,57,spotify:user:1130225252,2017-08-27T09:20:51Z,"atl hip hop,hip hop,rap",0.839,0.436,5,-11.344,0,0.285,0.0438,0.0000027,0.131,0.464,82.009,4
0p9CxedETjZllbtlMsSyIk,"4ON1ruy5ijE7ZPQthbrkgI,33JQK4UoS2aMPYBfdB5Ftt","GO 2.0","GO 2.0","Burak Yeter,Ryan Riback",2017-07-28,159314,0,spotify:user:1130225252,2017-08-27T09:20:55Z,"electro house,melbourne bounce",0.673,0.649,5,-6.483,1,0.0525,0.0883,0.000133,0.0655,0.38,94.999,4
5Z3GHaZ6ec9bsiI5BenrbY,"6LuN9FCkKOj5PcnpouEgny","Young Dumb & Broke","American Teen","Khalid",2017-04-27,202546,82,spotify:user:1130225252,2017-08-27T09:20:57Z,"pop,pop r&b",0.799,0.539,1,-6.351,1,0.0421,0.199,0.0000166,0.165,0.394,136.948,4
7DbdiIRNI1mlVbHkb6i6bl,"55zt05Vx5iZkdxCA9wrYDK,5LfECmuykPMwEK34iHeZ9k","Juna kulkee part. 2 (feat. SLS)","Delirium","Sairas T,SLS",2016-03-18,220746,0,spotify:user:1130225252,2017-08-27T09:21:05Z,"finnish hip hop,suomirap",0.691,0.753,7,-6.228,1,0.151,0.141,0,0.336,0.237,156.12,4
1iUoWD9qE93GyoT80O5IKt,"6aUgzC0cMh0StjV7LyFEDr,5VX8hxrcfJWwaTLiqGUHG3","Ooh Ahh (My Life Be Like) (feat. Toby Mac)","The Art of Translation","Grits,TobyMac",2002-08-06,233173,0,spotify:user:1130225252,2017-08-27T09:21:07Z,"christian hip hop,ccm,christian alternative rock,christian music",0.756,0.855,2,-3.529,1,0.0669,0.136,0.00028,0.302,0.811,99.02,4
6RfNQFc9b0c9ZbdmiLyZkh,"2y246nnP9pQT0E6v3ZMMOO","Forget About Me","Concept Vague","Night Lovell",2014-12-30,170396,0,spotify:user:1130225252,2017-08-27T09:21:08Z,"aesthetic rap,canadian hip hop,canadian trap,cloud rap,dark trap,ottawa rap",0.697,0.893,1,-2.153,1,0.0459,0.111,0.000484,0.272,0.176,114.968,4
6ToFxXRBtl5TJFEyIoYK3f,"31TPClRtHm23RisEBtV3X7","Mirrors - Radio Edit","Mirrors (Radio Edit)","Justin Timberlake",2013-02-11,277306,63,spotify:user:1130225252,2017-08-27T09:21:09Z,"dance pop,pop",0.578,0.6,8,-5.7,1,0.0455,0.144,0,0.426,0.646,76.999,4
4kicAOmyaRrrnqOwIUKdmV,"1VPmR4DJC1PlOtd0IADAO0","Paris","Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway","$uicideboy$",2016-09-08,111021,0,spotify:user:1130225252,2017-08-27T09:21:12Z,"cloud rap,dark trap,new orleans rap,underground hip hop",0.85,0.649,7,-6.188,1,0.0827,0.074,0.00519,0.0976,0.199,106.075,4
1vVNlXi8gf8tZ7OhnEs4VE,"6vXTefBL93Dj5IqAWq6OTv,1Xyo4u8uXC1ZmMpatF05PJ,7f35VZGDpomj11PXdNn5D9","A Lie","Jungle Rules","French Montana,The Weeknd,Max B",2017-07-14,226790,48,spotify:user:1130225252,2017-08-27T09:21:14Z,"hip hop,pop rap,rap,southern hip hop,trap,canadian contemporary r&b,canadian pop,pop",0.516,0.792,1,-5.38,0,0.216,0.0235,0,0.404,0.524,121.189,5
3sz2fvkHUhBip8r9i8HqeV,"02kJSzxNuaWGqwubyUba0Z,7CCjtD0hCK005Bvg2WG1a7,4isewEHTP7Az2QheDdBQ6J","Down For Me (feat. 24hrs)","Step Brothers","G-Eazy,Carnage,24hrs",2017-04-11,203613,48,spotify:user:1130225252,2017-08-27T09:21:16Z,"indie pop rap,oakland hip hop,pop rap,rap,edm,electro house,electronic trap,viral trap,atl trap,trap soul",0.545,0.601,1,-7.85,0,0.298,0.0454,0,0.164,0.346,95.848,4
